,OBJECTID,INF_NOME,FREGUESIA,GlobalID,Type,longitude,latitude
123,125,Biblioteca de Marvila,Marvila,4b9d0dfa-7498-4072-958f-fefa777c3b3b,Auditorium,-9.10911082295563,38.7400780072021
124,126,Arquivo Municipal Arco do Cego,Areeiro,845490b1-ef7d-47c7-ba9f-a7cf80f8fae6,Auditorium,-9.1411721800002,38.7401474093486
125,127,Biblioteca e Arquivo Histórico do Tribunal de Contas,Avenidas Novas,358a0059-8ee8-4164-99b2-548d7ba334ad,Auditorium,-9.14707184066557,38.7401053160748
126,128,Biblioteca e Arquivo Histórico do Tribunal de Contas,Avenidas Novas,be6db60e-305e-4ce1-968f-26b099a6dc53,Auditorium,-9.14678624688697,38.7401084362478
127,129,Biblioteca Mário Sottomayor Cardia -Faculdade Ciências Sociais Humanas da UNL,Avenidas Novas,9ec75de3-3482-40c4-b349-a5c215a83a3a,Auditorium,-9.15080016106942,38.7405143962613
128,130,Biblioteca Palácio Galveias,Avenidas Novas,80640adb-2857-478e-8537-4416c832503d,Auditorium,-9.14364361122044,38.7414346161814
129,131,"Biblioteca do Gab. de Estratégia e Planeamento do Min. do Trabalho, Solidariedade e Segurança Social",Areeiro,e77b7d10-4f36-4e45-91ea-aae7293de4c5,Auditorium,-9.13824229801016,38.7415464179213
130,132,Biblioteca do Centro Cultural João das Regras,São Domingos de Benfica,3c910c5a-ade6-41ef-a496-5662b13f27ec,Auditorium,-9.17122805500903,38.7413434831932
131,133,Information Resource Center - Embaixada Americana,Avenidas Novas,d150c532-0bf7-47be-a5ce-62ed69e6efa4,Auditorium,-9.16198609410025,38.7434832522619
132,134,Biblioteca dos Amigos de Lisboa,Avenidas Novas,e615fa17-1715-4f5e-97d7-a087fb15c268,Auditorium,-9.15841634974469,38.7435179182663
133,137,Centro de Documentação do Instituto da Água,Areeiro,a7698a0b-bb9c-44df-8b72-e9bc77f8682a,Auditorium,-9.13104501454473,38.7455039914582
134,138,Biblioteca - Museu República e Resistência,Avenidas Novas,2a067694-f73b-4aba-bdd1-5cba03dea4be,Auditorium,-9.15829486367592,38.7461387792371
135,139,Centro de Documentação Escola Superior de Música de Lisboa,Benfica,9e578593-ec53-461a-8e8b-16fa6e6cb818,Auditorium,-9.19539832808439,38.7462643188633
