,id,title,price,num_rooms,total_area,latitude,longitude,extras,Typology,Extra_Rooms,Extra_Rooms_Flag,N_Rooms,Total_N_Rooms,Price,Area_m2,N_Extras,Extras_Flag,Latitude,Longitude,Com elevador,Com garagem,De luxo,Rés do chão,Último andar,Vista para mar,Piscina,Ajuda,Alcântara,Alvalade,Areeiro,Arroios,Avenidas Novas,Beato,Belém,Benfica,Campo de Ourique,Campolide,Carnide,Estrela,Lumiar,Marvila,Misericórdia,Olivais,Parque das Nações,Penha de França,Santa Clara,Santa Maria Maior,Santo António,São Domingos de Benfica,São Vicente,Apartamento,Casa,Duplex,Flat,Loft,Moradia,Palacete,Penthouse,Quinta,stations_within_1.5km,cultural_fac_within_1.5km,edu_within_1.5km
35,35,"Apartamento T2 na Avenida de Berna, Avenidas Novas, Lisboa",495.000 €,2 quartos,Área bruta 70 m²,"38,7394789","-9,1520223",Com elevador,T2,0,0,2,2,495000,70,1,1,38.7394789,-9.1520223,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,54.0,44.0
36,36,"Moradia T3 Triplex em Belém, Lisboa",1.400.000 €,3 quartos,Área bruta 230 m²,"38,6979033995","-9,1952884197", ,T3,0,0,3,3,1400000,230,0,0,38.6979033995,-9.1952884197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,35.0,20.0
37,37,"Apartamento T2 na Rua do Mirante, São Vicente, Lisboa",299.000 €,2 quartos,Área bruta 60 m²,"38,71681","-9,12154", ,T2,0,0,2,2,299000,60,0,0,38.71681,-9.12154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,33.0,14.0
38,38,"Penthouse T3+1 na Rua José Maria Nicolau, São Domingos de Benfica, Lisboa",1.290.000 €,3 quartos,Área bruta 191 m²,"38,7553","-9,18206","Vista para mar, Com elevador, Com garagem",T3+1,1,1,3,4,1290000,191,3,1,38.7553,-9.18206,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,15.0,25.0
39,39,"Moradia T6 em Misericórdia, Lisboa",1.800.000 €,6 quartos,Área bruta 426 m²,"38,7113638","-9,1476538", ,T6,0,0,6,6,1800000,426,0,0,38.7113638,-9.1476538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,106.0,31.0
41,41,"Apartamento T2 na Rua Luz Soriano, Misericórdia, Lisboa",758.000 €,2 quartos,Área bruta 138 m²,"38,71193","-9,14586",Com elevador,T2,0,0,2,2,758000,138,1,1,38.71193,-9.14586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,105.0,30.0
42,42,"Apartamento T3 na Rua Telhal Olivais, Marvila, Lisboa",1.080.000 €,3 quartos,Área útil 139 m²,"38,74727","-9,10117","Com elevador, Com garagem",T3,0,0,3,3,1080000,139,2,1,38.74727,-9.10117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,11.0
43,43,"Apartamento T3 em Parque das Nações, Lisboa",980.000 €,3 quartos,Área bruta 198 m²,"38,76273","-9,09786",Com elevador,T3,0,0,3,3,980000,198,1,1,38.76273,-9.09786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,6.0,12.0
44,44,"Apartamento T2 em Largo Conde de Ottolini, São Domingos de Benfica, Lisboa",318.000 €,2 quartos,Área bruta 85 m²,"38,74253","-9,17759",Com elevador,T2,0,0,2,2,318000,85,1,1,38.74253,-9.17759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.0,15.0,22.0
45,45,"Apartamento T3 em Parque das Nações, Lisboa",1.590.000 €,3 quartos,Área bruta 130 m²,"38,77093","-9,09819","Com elevador, Com garagem",T3,0,0,3,3,1590000,130,2,1,38.77093,-9.09819,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,9.0
46,46,"Apartamento T3 Duplex na Rua Luz Soriano, Misericórdia, Lisboa",1.270.000 €,3 quartos,Área bruta 180 m²,"38,71193","-9,14586",Com elevador,T3,0,0,3,3,1270000,180,1,1,38.71193,-9.14586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,105.0,30.0
48,48,"Apartamento T1 em Estrada de Benfica, Benfica, Lisboa",279.900 €,1 quarto,Área bruta 48 m²,"38,7520552","-9,2052859","Com elevador, Com garagem",T1,0,0,1,1,279900,48,2,1,38.7520552,-9.2052859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,7.0,17.0
49,49,"Apartamento T4 em Campo de Ourique, Lisboa",840.000 €,4 quartos,Área bruta 134 m²,"38,72151","-9,1595",Com elevador,T4,0,0,4,4,840000,134,1,1,38.72151,-9.1595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,63.0,30.0
50,50,"Moradia T4 em Campo de Ourique, Lisboa",995.000 €,4 quartos,Área bruta 286 m²,"38,7146255468","-9,1642905246","Piscina, Vista para mar, Com garagem",T4,0,0,4,4,995000,286,3,1,38.7146255468,-9.1642905246,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,57.0,26.0
51,51,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 77 m²,"38,71779","-9,12244", ,T2,0,0,2,2,399900,77,0,0,38.71779,-9.12244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0,35.0,17.0
52,52,"Apartamento T4 em Largo dos Stephens, Misericórdia, Lisboa",1.495.000 €,4 quartos,Área bruta 259 m²,"38,70786","-9,14405",Com elevador,T4,0,0,4,4,1495000,259,1,1,38.70786,-9.14405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,88.0,23.0
53,53,"Apartamento T3+1 em Praça Francisco Sá Carneiro, Areeiro, Lisboa",775.000 €,3 quartos,Área bruta 186 m²,"38,7383787875","-9,126318619",Com elevador,T3+1,1,1,3,4,775000,186,1,1,38.7383787875,-9.126318619,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,13.0,26.0
54,54,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área bruta 65 m²,"38,74677","-9,169", ,T2,0,0,2,2,399900,65,0,0,38.74677,-9.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.0,30.0,44.0
56,56,"Apartamento T3 em Areeiro, Lisboa",695.000 €,3 quartos,Área bruta 133 m²,"38,738144","-9,133503", ,T3,0,0,3,3,695000,133,0,0,38.738144,-9.133503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,30.0,31.0
58,58,"Apartamento T4 em Lumiar, Lisboa",1.737.000 €,4 quartos,Área útil 184 m²,"38,7620097658","-9,1578005254","Com elevador, Com garagem",T4,0,0,4,4,1737000,184,2,1,38.7620097658,-9.1578005254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,23.0,41.0
63,63,"Apartamento T3 em Santa Maria Maior, Lisboa",1.250.000 €,3 quartos,Área bruta 158 m²,"38,7103093","-9,1339418096", ,T3,0,0,3,3,1250000,158,0,0,38.7103093,-9.1339418096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,72.0,20.0
68,68,"Apartamento T4 em Avenidas Novas, Lisboa",1.800.000 €,4 quartos,Área bruta 214 m²,"38,72876","-9,149471", ,T4,0,0,4,4,1800000,214,0,0,38.72876,-9.149471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,74.0,34.0
70,70,"Apartamento T4 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",255.000 €,4 quartos,Área bruta 79 m²,"38,74445","-9,17845", ,T4,0,0,4,4,255000,79,0,0,38.74445,-9.17845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,22.0
71,71,"Apartamento T1 na Rua João Saraiva, Alvalade, Lisboa",560.000 €,1 quarto,Área bruta 63 m²,"38,75724","-9,14093",Com garagem,T1,0,0,1,1,560000,63,1,1,38.75724,-9.14093,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,21.0,45.0
72,72,"Apartamento T3 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,3 quartos,Área bruta 67 m²,"38,74445","-9,17845", ,T3,0,0,3,3,235000,67,0,0,38.74445,-9.17845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,22.0
74,74,"Apartamento T2 em Estrela, Lisboa",835.000 €,2 quartos,Área útil 115 m²,"38,7056727","-9,1691901","Rés do chão, Com elevador, Com garagem",T2,0,0,2,2,835000,115,3,1,38.7056727,-9.1691901,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,34.0,23.0
78,78,"Apartamento T1 na Rua do Vale de Santo António, São Vicente, Lisboa",299.900 €,1 quarto,Área bruta 65 m²,"38,71781","-9,12247",Rés do chão,T1,0,0,1,1,299900,65,1,1,38.71781,-9.12247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0,35.0,17.0
80,80,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",540.000 €,1 quarto,Área bruta 60 m²,"38,70627","-9,16753","Com elevador, Com garagem",T1,0,0,1,1,540000,60,2,1,38.70627,-9.16753,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,38.0,25.0
82,82,"Penthouse T4 Duplex na Avenida 24 de Julho, Misericórdia, Lisboa",4.100.000 €,4 quartos,Área bruta 423 m²,"38,7065609249","-9,1481470246","Com elevador, Com garagem",T4,0,0,4,4,4100000,423,2,1,38.7065609249,-9.1481470246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,77.0,19.0
83,83,"Apartamento T2 em Beco do Mirante, São Vicente, Lisboa",299.000 €,2 quartos,Área bruta 60 m²,"38,71699","-9,12177", ,T2,0,0,2,2,299000,60,0,0,38.71699,-9.12177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,33.0,15.0
84,84,"Quinta T9 Triplex na Rua Sam Levy, Belém, Lisboa",7.500.000 €,9 quartos,Área bruta 3.527 m²,"38,7143767","-9,2148966","De luxo, Com elevador, Com garagem",T9,0,0,9,9,7500000,3527,3,1,38.7143767,-9.2148966,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,10.0
85,85,"Apartamento T2 em Santo António, Lisboa",550.000 €,2 quartos,Área útil 115 m²,"38,72049","-9,14419", ,T2,0,0,2,2,550000,115,0,0,38.72049,-9.14419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13.0,105.0,35.0
86,86,"Apartamento T4 em Santa Maria Maior, Lisboa",4.800.000 €,4 quartos,Área útil 552 m²,"38,7127855","-9,1345458",De luxo,T4,0,0,4,4,4800000,552,1,1,38.7127855,-9.1345458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,78.0,24.0
87,87,"Moradia T7 em Belém, Lisboa",7.000.000 €,7 quartos,Área bruta 600 m²,"38,7027256","-9,2131016","De luxo, Piscina, Com garagem",T7,0,0,7,7,7000000,600,3,1,38.7027256,-9.2131016,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,24.0,22.0
88,88,"Apartamento T4 Duplex na Rua Pereira Henriques, Marvila, Lisboa",1.445.000 €,4 quartos,Área bruta 299 m²,"38,74341","-9,102452","Rés do chão, Com garagem",T4,0,0,4,4,1445000,299,2,1,38.74341,-9.102452,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,5.0,9.0
89,89,"Apartamento T1 na Rua Pereira Henriques, Marvila, Lisboa",560.000 €,1 quarto,Área bruta 101 m²,"38,74341","-9,102452",Com garagem,T1,0,0,1,1,560000,101,1,1,38.74341,-9.102452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,5.0,9.0
90,90,"Apartamento T4 em Areeiro, Lisboa",1.575.000 €,4 quartos,Área bruta 310 m²,"38,74172","-9,13746","Com elevador, Com garagem",T4,0,0,4,4,1575000,310,2,1,38.74172,-9.13746,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,35.0,33.0
91,91,"Apartamento T3 em Parque das Nações, Lisboa",1.490.000 €,3 quartos,Área bruta 169 m²,"38,75761","-9,09583",Com elevador,T3,0,0,3,3,1490000,169,1,1,38.75761,-9.09583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,8.0
92,92,"Apartamento T4 na Rua Dom Jorge da Costa, Belém, Lisboa",2.375.000 €,4 quartos,Área bruta 287 m²,"38,710654","-9,207782","De luxo, Vista para mar, Com elevador, Com garagem",T4,0,0,4,4,2375000,287,4,1,38.710654,-9.207782,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,20.0,18.0
93,93,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",950.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753","Com elevador, Com garagem",T2,0,0,2,2,950000,116,2,1,38.70627,-9.16753,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,38.0,25.0
94,94,"Apartamento T3 Duplex na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,3 quartos,Área bruta 115 m²,"38,74657","-9,17989", ,T3,0,0,3,3,399900,115,0,0,38.74657,-9.17989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,23.0
96,96,"Apartamento T1 em Arroios, Lisboa",339.500 €,1 quarto,Área bruta 50 m²,"38,73121","-9,13677",Com elevador,T1,0,0,1,1,339500,50,1,1,38.73121,-9.13677,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,49.0,33.0
97,97,"Apartamento T3 na Rua Professor João Barreira, Lumiar, Lisboa",535.000 €,3 quartos,Área bruta 134 m²,"38,76098","-9,17049", ,T3,0,0,3,3,535000,134,0,0,38.76098,-9.17049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,24.0,33.0
98,98,"Apartamento T4 Duplex na Rua de Santa Cruz do Castelo, Santa Maria Maior, Lisboa",950.000 €,4 quartos,Área bruta 180 m²,"38,7133333","-9,1324902", ,T4,0,0,4,4,950000,180,0,0,38.7133333,-9.1324902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,72.0,25.0
99,99,"Apartamento T5 na Rua de Campolide, Campolide, Lisboa",1.300.000 €,5 quartos,Área bruta 301 m²,"38,7383456","-9,1674149","Rés do chão, Com elevador, Com garagem",T5,0,0,5,5,1300000,301,3,1,38.7383456,-9.1674149,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,24.0,27.0
101,101,"Apartamento T2 em Penha de França, Lisboa",450.000 €,2 quartos,Área bruta 93 m²,"38,72817","-9,13153", ,T2,0,0,2,2,450000,93,0,0,38.72817,-9.13153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,37.0,32.0
102,102,"Apartamento T2 na Rua das Amoreiras, Santo António, Lisboa",430.000 €,2 quartos,Área bruta 83 m²,"38,72278","-9,15807",Com elevador,T2,0,0,2,2,430000,83,1,1,38.72278,-9.15807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.0,67.0,31.0
103,103,"Apartamento T2 na Avenida dos Combatentes, Avenidas Novas, Lisboa",803.000 €,2 quartos,Área bruta 119 m²,"38,7372473412","-9,1591536999","Piscina, Com elevador",T2,0,0,2,2,803000,119,2,1,38.7372473412,-9.1591536999,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,45.0,37.0
104,104,"Apartamento T2+1 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,2 quartos,Área bruta 67 m²,"38,74445","-9,17845", ,T2+1,1,1,2,3,235000,67,0,0,38.74445,-9.17845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,22.0
105,105,"Apartamento T3 em Avenidas Novas, Lisboa",921.000 €,3 quartos,Área bruta 131 m²,"38,74049","-9,150863",Com elevador,T3,0,0,3,3,921000,131,1,1,38.74049,-9.150863,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,52.0,46.0
106,106,"Apartamento T1 na Avenida Duque de Loulé, Arroios, Lisboa",575.000 €,1 quarto,Área útil 52 m²,"38,72332","-9,132392",Com elevador,T1,0,0,1,1,575000,52,1,1,38.72332,-9.132392,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,67.0,33.0
107,107,"Apartamento T3 em Estrela, Lisboa",2.050.000 €,3 quartos,Área bruta 193 m²,"38,7108078","-9,159079","De luxo, Com garagem",T3,0,0,3,3,2050000,193,2,1,38.7108078,-9.159079,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,73.0,28.0
108,108,"Apartamento T2+1 na Rua do Vale de Santo António, São Vicente, Lisboa",250.000 €,2 quartos,Área útil 58 m²,"38,7208489","-9,1262942", ,T2+1,1,1,2,3,250000,58,0,0,38.7208489,-9.1262942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.0,48.0,24.0
109,109,"Apartamento T3 em Parque das Nações, Lisboa",1.100.000 €,3 quartos,Área bruta 175 m²,"38,767152","-9,097319", ,T3,0,0,3,3,1100000,175,0,0,38.767152,-9.097319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,6.0,12.0
110,110,"Apartamento T3 na Avenida Infante Santo, Estrela, Lisboa",995.000 €,3 quartos,Área bruta 148 m²,"38,70627","-9,16753","Com elevador, Com garagem",T3,0,0,3,3,995000,148,2,1,38.70627,-9.16753,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,38.0,25.0
111,111,"Apartamento T2 em Santo António, Lisboa",1.150.000 €,2 quartos,Área bruta 138 m²,"38,72771","-9,1459","Piscina, Com elevador, Com garagem",T2,0,0,2,2,1150000,138,3,1,38.72771,-9.1459,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17.0,81.0,36.0
114,114,"Apartamento T3 Duplex em Calçada da Tapada, Alcântara, Lisboa",970.000 €,3 quartos,Área bruta 149 m²,"38,7058842","-9,1849423","Com elevador, Com garagem",T3,0,0,3,3,970000,149,2,1,38.7058842,-9.1849423,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,29.0,27.0
117,117,"Apartamento T2 na Rua Conde das Antas, Campolide, Lisboa",500.000 €,2 quartos,Área bruta 91 m²,"38,72775","-9,16444", ,T2,0,0,2,2,500000,91,0,0,38.72775,-9.16444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,31.0,23.0
118,118,"Apartamento T3 em Estrela, Lisboa",780.000 €,3 quartos,Área útil 125 m²,"38,70555","-9,16039", ,T3,0,0,3,3,780000,125,0,0,38.70555,-9.16039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,49.0,22.0
119,119,"Apartamento T2 Duplex na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área bruta 79 m²,"38,74657","-9,17989", ,T2,0,0,2,2,399900,79,0,0,38.74657,-9.17989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,23.0
121,121,"Apartamento T5 na Rua de São Paulo, Misericórdia, Lisboa",850.000 €,5 quartos,Área bruta 184 m²,"38,7072621051","-9,1441842914",Com elevador,T5,0,0,5,5,850000,184,1,1,38.7072621051,-9.1441842914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,82.0,21.0
123,123,"Apartamento T3 em Alvalade, Lisboa",590.000 €,3 quartos,Área bruta 130 m²,"38,759571","-9,137633", ,T3,0,0,3,3,590000,130,0,0,38.759571,-9.137633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,9.0,32.0
125,125,"Apartamento T2 em Estrela, Lisboa",780.000 €,2 quartos,Área útil 136 m²,"38,70555","-9,16039", ,T2,0,0,2,2,780000,136,0,0,38.70555,-9.16039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,49.0,22.0
126,126,"Apartamento T3 na Rua Pereira Henriques, Marvila, Lisboa",885.000 €,3 quartos,Área bruta 154 m²,"38,74341","-9,102452",Com garagem,T3,0,0,3,3,885000,154,1,1,38.74341,-9.102452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,5.0,9.0
127,127,"Apartamento T1+1 em São Domingos de Benfica, Lisboa",399.900 €,1 quarto,Área bruta 47 m²,"38,74677","-9,169", ,T1+1,1,1,1,2,399900,47,0,0,38.74677,-9.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.0,30.0,44.0
131,131,"Apartamento T4 na Rua Engenheiro Nobre Guedes, Benfica, Lisboa",650.000 €,4 quartos,Área bruta 175 m²,"38,74742","-9,20622",Com elevador,T4,0,0,4,4,650000,175,1,1,38.74742,-9.20622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,4.0,14.0
132,132,"Apartamento T2 em Parque das Nações, Lisboa",850.000 €,2 quartos,Área bruta 103 m²,"38,77093","-9,09819",Com elevador,T2,0,0,2,2,850000,103,1,1,38.77093,-9.09819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,9.0
