,id,title,price,num_rooms,total_area,latitude,longitude,region,extras
162,162,"Apartamento T4 em Estrela, Lisboa",3.950.000 €,4 quartos,Área bruta 423 m²,"38,7108078","-9,159079",Estrela,"De luxo, Com garagem"
163,163,"Apartamento T1+1 em São Domingos de Benfica, Lisboa",399.900 €,1 quarto,Área bruta 47 m²,"38,74677","-9,169",São Domingos de Benfica, 
164,164,"Apartamento T3 em Avenidas Novas, Lisboa",1.149.000 €,3 quartos,Área bruta 145 m²,"38,74049","-9,150863",Avenidas Novas,Com elevador
165,165,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",880.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
166,166,"Apartamento T4 em Avenidas Novas, Lisboa",1.408.000 €,4 quartos,Área bruta 172 m²,"38,74049","-9,150863",Avenidas Novas,Com elevador
167,167,"Apartamento T2 na Avenida dos Combatentes, Avenidas Novas, Lisboa",832.000 €,2 quartos,Área bruta 114 m²,"38,7372473412","-9,1591536999",Avenidas Novas,"Piscina, Com elevador"
168,168,"Apartamento T2 na Rua Dom Carlos de Mascarenhas, Campolide, Lisboa",576.000 €,2 quartos,Área bruta 114 m²,"38,7283874","-9,162635",Campolide,Com elevador
169,169,"Apartamento T3 em Parque das Nações, Lisboa",1.900.000 €,3 quartos,Área bruta 136 m²,"38,7613155209","-9,0978062153",Parque das Nações,"Piscina, Com garagem"
170,170,"Apartamento T2 em Campolide, Lisboa",1.270.000 €,2 quartos,Área útil 135 m²,"38,7388","-9,16836",Campolide,"Piscina, Com elevador"
171,171,"Apartamento T4 em Avenidas Novas, Lisboa",1.800.000 €,4 quartos,Área bruta 284 m²,"38,74422","-9,15983",Avenidas Novas,"Piscina, Com elevador, Com garagem"
172,172,"Apartamento T1 na Rua Passos Manuel, Arroios, Lisboa",339.500 €,1 quarto,Área bruta 54 m²,"38,73121","-9,13677",Arroios,Com elevador
173,173,"Apartamento T3 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,3 quartos,Área bruta 115 m²,"38,74657","-9,17989",São Domingos de Benfica, 
174,174,"Apartamento T2 na Rua das Amoreiras, Santo António, Lisboa",430.000 €,2 quartos,Área bruta 83 m²,"38,72278","-9,15807",Santo António,Com elevador
175,175,"Apartamento T1 em São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área bruta 50 m²,"38,74487","-9,17992",São Domingos de Benfica,Com elevador
176,176,"Apartamento T3 em São Domingos de Benfica, Lisboa",568.400 €,3 quartos,Área bruta 137 m²,"38,7503832","-9,1878395",São Domingos de Benfica,"Com elevador, Com garagem"
177,177,"Apartamento T0 em Campolide, Lisboa",289.000 €,Área bruta 37 m²,C.E.: C,"38,7281213","-9,1624887",Campolide,Último andar
178,178,"Apartamento T3 na Rua Professor Veiga Beirão, Alvalade, Lisboa",350.000 €,3 quartos,Área bruta 75 m²,"38,75579","-9,13518",Alvalade, 
179,179,"Apartamento T2 em Estrela, Lisboa",590.000 €,2 quartos,Área útil 130 m²,"38,71041","-9,15435",Estrela,Com elevador
180,180,"Apartamento T2 em Santo António, Lisboa",810.000 €,2 quartos,Área bruta 101 m²,"38,7208418761","-9,1520897962",Santo António,"Rés do chão, Com elevador, Com garagem"
181,181,"Apartamento T2 na Rua Conde das Antas, Campolide, Lisboa",500.000 €,2 quartos,Área bruta 91 m²,"38,72775","-9,16444",Campolide, 
182,182,"Apartamento T0 em Santa Maria Maior, Lisboa",425.000 €,Área bruta 63 m²,C.E.: B-,"38,71064","-9,1353",Santa Maria Maior, 
183,183,"Apartamento T1 na Rua Pereira Henriques, Marvila, Lisboa",550.000 €,1 quarto,Área bruta 137 m²,"38,74341","-9,102452",Marvila,Com garagem
184,184,"Apartamento T4 em Santa Maria Maior, Lisboa",4.800.000 €,4 quartos,Área útil 552 m²,"38,7127855","-9,1345458",Santa Maria Maior,De luxo
185,185,"Apartamento T4 Duplex na Rua Pereira Henriques, Marvila, Lisboa",1.445.000 €,4 quartos,Área bruta 299 m²,"38,74341","-9,102452",Marvila,"Rés do chão, Com garagem"
186,186,"Apartamento T2 em Arroios, Lisboa",1.195.000 €,2 quartos,Área bruta 135 m²,"38,7325284193","-9,1431106642",Arroios,"Piscina, Com elevador, Com garagem"
187,187,"Apartamento T3 em Estrela, Lisboa",1.170.000 €,3 quartos,Área útil 142 m²,"38,7056727","-9,1691901",Estrela,"Com elevador, Com garagem"
188,188,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 44 m²,"38,75171","-9,2009",Benfica, 
189,189,"Moradia T4 na Rua Antonino e Sá, Campolide, Lisboa",850.000 €,4 quartos,Área bruta 215 m²,"38,7382722","-9,1572045",Campolide,Piscina
190,190,"Apartamento T3 em Estrela, Lisboa",2.050.000 €,3 quartos,Área bruta 193 m²,"38,7108078","-9,159079",Estrela,"De luxo, Com garagem"
191,191,"Apartamento T3 Duplex na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,3 quartos,Área bruta 219 m²,"38,74657","-9,17989",São Domingos de Benfica, 
192,192,"Apartamento T1 em Santa Maria Maior, Lisboa",670.000 €,1 quarto,Área bruta 135 m²,"38,71064","-9,1353",Santa Maria Maior, 
193,193,"Apartamento T1 na Rua do Jardim À Estrela, Estrela, Lisboa",689.000 €,1 quarto,Área bruta 85 m²,"38,7141936","-9,1632159",Estrela,"Com elevador, Com garagem"
194,194,"Apartamento T2 em Santo António, Lisboa",1.150.000 €,2 quartos,Área bruta 138 m²,"38,72771","-9,1459",Santo António,"Piscina, Com elevador, Com garagem"
195,195,"Apartamento T3 em Belém, Lisboa",1.950.000 €,3 quartos,Área bruta 192 m²,"38,6964961","-9,2209667",Belém,Com elevador
196,196,"Apartamento T2 em Campolide, Lisboa",770.000 €,2 quartos,Área bruta 91 m²,"38,7253576164","-9,1612404585",Campolide,"Com elevador, Com garagem"
197,197,"Apartamento T1 em Parque das Nações, Lisboa",399.000 €,1 quarto,Área bruta 90 m²,"38,7739","-9,09766",Parque das Nações,Com elevador
198,198,"Apartamento T3 Duplex em Santo António, Lisboa",1.075.000 €,3 quartos,Área bruta 156 m²,"38,7208495","-9,1428263",Santo António,Com elevador
199,199,"Apartamento T2 em Campolide, Lisboa",950.000 €,2 quartos,Área bruta 102 m²,"38,724879","-9,1613115",Campolide,Com garagem
200,200,"Apartamento T4 na Rua José Falcão, Arroios, Lisboa",399.000 €,4 quartos,Área bruta 102 m²,"38,73293","-9,13301",Arroios, 
201,201,"Apartamento T3 em Avenidas Novas, Lisboa",1.038.000 €,3 quartos,Área bruta 131 m²,"38,74049","-9,150863",Avenidas Novas,Com elevador
202,202,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",780.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
203,203,"Apartamento T1+1 em Estrela, Lisboa",320.000 €,1 quarto,Área útil 64 m²,"38,7047","-9,16312",Estrela, 
204,204,"Apartamento T3 em Avenidas Novas, Lisboa",884.000 €,3 quartos,Área bruta 138 m²,"38,74049","-9,150863",Avenidas Novas,Com elevador
205,205,"Apartamento T4 Duplex na Rua de Santa Cruz do Castelo, Santa Maria Maior, Lisboa",950.000 €,4 quartos,Área bruta 180 m²,"38,7133333","-9,1324902",Santa Maria Maior, 
206,206,"Apartamento T1 em Campo de Ourique, Lisboa",372.000 €,1 quarto,Área bruta 52 m²,"38,719","-9,16547",Campo de Ourique,Com elevador
207,207,"Apartamento T4 em Areeiro, Lisboa",1.575.000 €,4 quartos,Área bruta 310 m²,"38,74172","-9,13746",Areeiro,"Com elevador, Com garagem"
208,208,"Apartamento T3 em Estrela, Lisboa",780.000 €,3 quartos,Área útil 125 m²,"38,70555","-9,16039",Estrela, 
209,209,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",845.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
210,210,"Apartamento T1 em Largo do Rio Seco, Ajuda, Lisboa",299.000 €,1 quarto,Área bruta 83 m²,"38,7043980151","-9,1915756122",Ajuda,Rés do chão
211,211,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área bruta 48 m²,"38,74487","-9,17992",São Domingos de Benfica,Com elevador
212,212,"Apartamento T2 em Santo António, Lisboa",800.000 €,2 quartos,Área útil 118 m²,"38,7166631","-9,1549935",Santo António, 
213,213,"Apartamento T1 em Arroios, Lisboa",339.500 €,1 quarto,Área bruta 50 m²,"38,73121","-9,13677",Arroios,Com elevador
214,214,"Apartamento T6 em Areeiro, Lisboa",1.250.000 €,6 quartos,Área bruta 326 m²,"38,74092","-9,13368",Areeiro,Com elevador
215,215,"Apartamento T2+1 Duplex em Estrela, Lisboa",1.100.000 €,2 quartos,Área bruta 150 m²,"38,711193","-9,1642307",Estrela,"Com elevador, Com garagem"
216,216,"Apartamento T4 na Rua Dom Jorge da Costa, Belém, Lisboa",2.375.000 €,4 quartos,Área bruta 287 m²,"38,710654","-9,207782",Belém,"De luxo, Vista para mar, Com elevador, Com garagem"
217,217,"Apartamento T3 na Rua Pereira Henriques, Marvila, Lisboa",1.250.000 €,3 quartos,Área bruta 255 m²,"38,74341","-9,102452",Marvila,Com garagem
218,218,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",780.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
219,219,"Apartamento T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 67 m²,"38,74657","-9,17989",São Domingos de Benfica,Rés do chão
220,220,"Apartamento T4 na Rua Dom Jorge da Costa, Belém, Lisboa",2.600.000 €,4 quartos,Área bruta 282 m²,"38,710654","-9,207782",Belém,"De luxo, Vista para mar, Com elevador, Com garagem"
221,221,"Apartamento T4+3 em Campo de Ourique, Lisboa",2.255.000 €,4 quartos,Área bruta 320 m²,"38,71698","-9,15516",Campo de Ourique,De luxo
222,222,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",745.000 €,2 quartos,Área bruta 142 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
223,223,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",399.000 €,1 quarto,Área bruta 49 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
224,224,"Apartamento T1 em Beato, Lisboa",313.000 €,1 quarto,Área bruta 83 m²,"38,734047","-9,106066",Beato, 
225,225,"Apartamento T3 em Carnide, Lisboa",420.000 €,3 quartos,Área bruta 73 m²,"38,7594","-9,18086",Carnide,Com elevador
226,226,"Apartamento T5 na Rua de Campolide, Campolide, Lisboa",1.300.000 €,5 quartos,Área bruta 301 m²,"38,7383456","-9,1674149",Campolide,"Rés do chão, Com elevador, Com garagem"
227,227,"Apartamento T1 na Rua Passos Manuel, Arroios, Lisboa",339.500 €,1 quarto,Área bruta 54 m²,"38,73121","-9,13677",Arroios,Com elevador
228,228,"Apartamento T4+1 Duplex em Santo António, Lisboa",1.250.000 €,4 quartos,Área bruta 245 m²,"38,7235445","-9,1436479",Santo António,"Último andar, Com elevador, Com garagem"
229,229,"Apartamento T1 em Calçada da Picheleira, Beato, Lisboa",199.000 €,1 quarto,Área bruta 42 m²,"38,73757","-9,12431",Beato, 
230,230,"Apartamento T3 na Rua Professor João Barreira, Lumiar, Lisboa",535.000 €,3 quartos,Área bruta 134 m²,"38,76098","-9,17049",Lumiar, 
231,231,"Apartamento T2 na Rua Pereira Henriques, Marvila, Lisboa",885.000 €,2 quartos,Área bruta 182 m²,"38,74341","-9,102452",Marvila,Com garagem
232,232,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",880.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
233,233,"Moradia T7 Triplex na Avenida Almirante Gago Coutinho, Alvalade, Lisboa",2.500.000 €,7 quartos,Área bruta 552 m²,"38,75154","-9,13106",Alvalade,"De luxo, Com garagem"
234,234,"Apartamento T3 em Carnide, Lisboa",477.500 €,3 quartos,Área bruta 133 m²,"38,7680205068","-9,1798788622",Carnide,Com garagem
235,235,"Moradia T9 em Ajuda, Lisboa",595.000 €,9 quartos,Área bruta 48 m²,"38,71141","-9,1921",Ajuda, 
236,236,"Apartamento T2 em Campo de Ourique, Lisboa",275.000 €,2 quartos,Área bruta 65 m²,"38,7153546","-9,1706945",Campo de Ourique,Rés do chão
237,237,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",540.000 €,1 quarto,Área bruta 60 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
238,238,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",470.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
239,239,"Moradia T3 Triplex na Rua do Bom Pastor, Benfica, Lisboa",490.000 €,3 quartos,Área bruta 130 m²,"38,74312","-9,20242",Benfica, 
240,240,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",480.000 €,1 quarto,Área bruta 60 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
241,241,"Apartamento T2 em Arroios, Lisboa",591.000 €,2 quartos,Área bruta 115 m²,"38,7199764","-9,136906",Arroios,Rés do chão
242,242,"Apartamento T1 em Campo de Ourique, Lisboa",380.000 €,1 quarto,Área bruta 68 m²,"38,71911","-9,16977",Campo de Ourique,Rés do chão
243,243,"Apartamento T1 em Misericórdia, Lisboa",580.000 €,1 quarto,Área bruta 83 m²,"38,7106646","-9,145354",Misericórdia,Com elevador
244,244,"Apartamento T2 em Estrela, Lisboa",780.000 €,2 quartos,Área útil 136 m²,"38,70555","-9,16039",Estrela, 
245,245,"Apartamento T2 na Rua do Cruzeiro, Alcântara, Lisboa",389.000 €,2 quartos,Área bruta 91 m²,"38,70608","-9,18831",Alcântara, 
246,246,"Apartamento T1 em Benfica, Lisboa",269.900 €,1 quarto,Área bruta 35 m²,"38,75171","-9,2009",Benfica, 
247,247,"Apartamento T2+1 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,2 quartos,Área bruta 67 m²,"38,74445","-9,17845",São Domingos de Benfica, 
248,248,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",950.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
249,249,"Apartamento T3 em Campo de Ourique, Lisboa",940.000 €,3 quartos,Área bruta 160 m²,"38,7170274","-9,1607109",Campo de Ourique, 
250,250,"Apartamento T5 na Rua de São Paulo, Misericórdia, Lisboa",850.000 €,5 quartos,Área bruta 184 m²,"38,7072621051","-9,1441842914",Misericórdia,Com elevador
251,251,"Apartamento T3 em Santa Clara, Lisboa",400.000 €,3 quartos,Área bruta 116 m²,"38,781386","-9,1600377",Santa Clara,"Com elevador, Com garagem"
252,252,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",530.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
253,253,"Apartamento T0+1 em Avenidas Novas, Lisboa",345.000 €,Área bruta 60 m²,C.E.: B-,"38,7453","-9,15258",Avenidas Novas,"Rés do chão, Com elevador, Com garagem"
254,254,"Apartamento T1 em Marvila, Lisboa",169.000 €,1 quarto,Área bruta 30 m²,"38,74699","-9,10128",Marvila,Rés do chão
255,255,"Moradia T3 Triplex em Benfica, Lisboa",470.000 €,3 quartos,Área bruta 94 m²,"38,74807","-9,20836",Benfica, 
256,256,"Apartamento T4 Duplex em Avenidas Novas, Lisboa",2.779.000 €,4 quartos,Área bruta 207 m²,"38,74049","-9,150863",Avenidas Novas,"De luxo, Com elevador"
257,257,"Apartamento T2 em Campolide, Lisboa",750.000 €,2 quartos,Área bruta 92 m²,"38,7253576164","-9,1612404585",Campolide,"Com elevador, Com garagem"
258,258,"Apartamento T2 em Lumiar, Lisboa",530.000 €,2 quartos,Área bruta 117 m²,"38,77119","-9,16055",Lumiar,"Com elevador, Com garagem"
259,259,"Apartamento T1+1 na Rua Alexandre O'Neill, Alcântara, Lisboa",275.000 €,1 quarto,Área bruta 60 m²,"38,69883","-9,19164",Alcântara, 
260,260,"Apartamento T3 na Rua Pereira Henriques, Marvila, Lisboa",885.000 €,3 quartos,Área bruta 154 m²,"38,74341","-9,102452",Marvila,Com garagem
261,261,"Apartamento T2+1 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,2 quartos,Área bruta 67 m²,"38,74445","-9,17845",São Domingos de Benfica, 
262,262,"Apartamento T2 na Rua Sampaio Bruno, Campo de Ourique, Lisboa",429.000 €,2 quartos,Área bruta 87 m²,"38,717963145","-9,169549942",Campo de Ourique, 
263,263,"Apartamento T3 em Arroios, Lisboa",535.000 €,3 quartos,Área bruta 100 m²,"38,7193744427","-9,1333621856",Arroios, 
264,264,"Apartamento T2 na Rua Áurea, Santa Maria Maior, Lisboa",985.000 €,2 quartos,Área bruta 122 m²,"38,7106012","-9,1386489",Santa Maria Maior,Com elevador
265,265,"Apartamento T1 na Avenida Duque de Loulé, Arroios, Lisboa",575.000 €,1 quarto,Área útil 52 m²,"38,72332","-9,132392",Arroios,Com elevador
266,266,"Apartamento T4 em Alcântara, Lisboa",1.080.000 €,4 quartos,C.E.: D,"38,70547","-9,18075",Alcântara,"Com elevador, Com garagem"
267,267,"Apartamento T0 na Rua António Feijó, São Domingos de Benfica, Lisboa",550.000 €,Área bruta 57 m²,C.E.: C,"38,74559","-9,17853",São Domingos de Benfica,Com elevador
268,268,"Apartamento T1 em Travessa dos Pescadores, Misericórdia, Lisboa",218.000 €,1 quarto,Área bruta 52 m²,"38,70913","-9,15278",Misericórdia, 
269,269,"Apartamento T2+1 na Rua do Vale de Santo António, São Vicente, Lisboa",250.000 €,2 quartos,Área útil 58 m²,"38,7208489","-9,1262942",São Vicente, 
270,270,"Apartamento T3 em Parque das Nações, Lisboa",1.100.000 €,3 quartos,Área bruta 175 m²,"38,767152","-9,097319",Parque das Nações, 
271,271,"Apartamento T5 em Calçada de Santo Amaro, Alcântara, Lisboa",3.000.000 €,5 quartos,Área bruta 352 m²,"38,70179","-9,18122",Alcântara,"De luxo, Com garagem"
272,272,"Apartamento T2 em Penha de França, Lisboa",450.000 €,2 quartos,Área bruta 93 m²,"38,72817","-9,13153",Penha de França, 
273,273,"Apartamento T2 em Largo Calderon Dinis, Parque das Nações, Lisboa",199.000 €,2 quartos,Área bruta 67 m²,"38,77262","-9,10381",Parque das Nações,Com elevador
274,274,"Apartamento T3 em Praça Francisco Sá Carneiro, Areeiro, Lisboa",799.000 €,3 quartos,Área bruta 191 m²,"38,7419295018","-9,1325676441",Areeiro,Com elevador
275,275,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 34 m²,"38,75171","-9,2009",Benfica, 
276,276,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",810.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
277,277,"Apartamento T4 em Parque das Nações, Lisboa",3.000.000 €,4 quartos,Área bruta 244 m²,"38,7616255","-9,0974298",Parque das Nações,De luxo
278,278,"Apartamento T2+1 em Estrela, Lisboa",915.000 €,2 quartos,Área bruta 116 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
279,279,"Apartamento T2+1 em Estrela, Lisboa",985.000 €,2 quartos,Área bruta 116 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
280,280,"Apartamento T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 78 m²,"38,74657","-9,17989",São Domingos de Benfica, 
281,281,"Apartamento T2+1 em Estrela, Lisboa",880.000 €,2 quartos,Área bruta 116 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
282,282,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",450.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
283,283,"Loft T0 Duplex em Misericórdia, Lisboa",299.000 €,Área bruta 60 m²,C.E.: B-,"38,7093","-9,14433",Misericórdia, 
284,284,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",430.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
285,285,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",510.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
286,286,"Apartamento T1 em Estrela, Lisboa",540.000 €,1 quarto,Área bruta 60 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
