,id,title,price,num_rooms,total_area,latitude,longitude,region,extras
174,174,"Apartamento T3 na Rua Professor Veiga Beirão, Alvalade, Lisboa",350.000 €,3 quartos,Área bruta 75 m²,"38,75579","-9,13518",Alvalade, 
175,175,"Apartamento T1+1 em Estrela, Lisboa",320.000 €,1 quarto,Área útil 64 m²,"38,7047","-9,16312",Estrela, 
176,176,"Apartamento T1 na Rua Pereira Henriques, Marvila, Lisboa",550.000 €,1 quarto,Área bruta 137 m²,"38,74341","-9,102452",Marvila,Com garagem
177,177,"Apartamento T3 em Santa Maria Maior, Lisboa",699.000 €,3 quartos,Área bruta 112 m²,"38,711166","-9,136115",Santa Maria Maior, 
178,178,"Apartamento T3 em Avenidas Novas, Lisboa",1.149.000 €,3 quartos,Área bruta 145 m²,"38,74049","-9,150863",Avenidas Novas,Com elevador
179,179,"Apartamento T2 em Estrela, Lisboa",590.000 €,2 quartos,Área útil 130 m²,"38,71041","-9,15435",Estrela,Com elevador
180,180,"Apartamento T1+1 na Rua Alexandre O'Neill, Alcântara, Lisboa",275.000 €,1 quarto,Área bruta 60 m²,"38,69883","-9,19164",Alcântara, 
181,181,"Apartamento T2 Duplex em Estrela, Lisboa",1.100.000 €,2 quartos,Área bruta 150 m²,"38,711193","-9,1642307",Estrela,"Com elevador, Com garagem"
182,182,"Apartamento T5 na Rua Barão de Sabrosa, Areeiro, Lisboa",795.000 €,5 quartos,Área bruta 130 m²,"38,74086","-9,13087",Areeiro,"Com elevador, Com garagem"
183,183,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",510.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
184,184,"Apartamento T2+1 em São Domingos de Benfica, Lisboa",419.900 €,2 quartos,Área bruta 47 m²,"38,74677","-9,169",São Domingos de Benfica, 
185,185,"Apartamento T3 em Carnide, Lisboa",477.500 €,3 quartos,Área bruta 133 m²,"38,7680205068","-9,1798788622",Carnide,Com garagem
186,186,"Apartamento T1 na Rua Passos Manuel, Arroios, Lisboa",339.500 €,1 quarto,Área bruta 54 m²,"38,73121","-9,13677",Arroios,Com elevador
187,187,"Apartamento T4 em Parque das Nações, Lisboa",880.000 €,4 quartos,Área bruta 135 m²,"38,7686316","-9,095858",Parque das Nações,"Com elevador, Com garagem"
188,188,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",915.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
189,189,"Apartamento T2 na Rua Dom Carlos de Mascarenhas, Campolide, Lisboa",576.000 €,2 quartos,Área bruta 114 m²,"38,7283874","-9,162635",Campolide,Com elevador
190,190,"Apartamento T4 em Estrela, Lisboa",3.950.000 €,4 quartos,Área bruta 423 m²,"38,7108078","-9,159079",Estrela,"De luxo, Com garagem"
191,191,"Apartamento T4 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",255.000 €,4 quartos,Área bruta 88 m²,"38,74445","-9,17845",São Domingos de Benfica, 
192,192,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",880.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
193,193,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",810.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
194,194,"Apartamento T2 na Rua do Cruzeiro, Alcântara, Lisboa",389.000 €,2 quartos,Área bruta 91 m²,"38,70608","-9,18831",Alcântara, 
195,195,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",480.000 €,1 quarto,Área bruta 60 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
196,196,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",560.000 €,1 quarto,Área bruta 60 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
197,197,"Apartamento T1 na Rua Passos Manuel, Arroios, Lisboa",339.500 €,1 quarto,Área bruta 54 m²,"38,73121","-9,13677",Arroios,Com elevador
198,198,"Apartamento T3 na Rua Pereira Henriques, Marvila, Lisboa",1.250.000 €,3 quartos,Área bruta 255 m²,"38,74341","-9,102452",Marvila,Com garagem
199,199,"Moradia T7 Triplex na Avenida Almirante Gago Coutinho, Alvalade, Lisboa",2.500.000 €,7 quartos,Área bruta 552 m²,"38,75154","-9,13106",Alvalade,"De luxo, Com garagem"
200,200,"Apartamento T1 em São Vicente, Lisboa",170.000 €,1 quarto,Área bruta 33 m²,"38,71729","-9,12323",São Vicente, 
201,201,"Apartamento T3 em Praça Francisco Sá Carneiro, Areeiro, Lisboa",799.000 €,3 quartos,Área bruta 191 m²,"38,7419295018","-9,1325676441",Areeiro,Com elevador
202,202,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",880.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
203,203,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 44 m²,"38,75171","-9,2009",Benfica, 
204,204,"Apartamento T3 na Rua Basílio Teles, São Domingos de Benfica, Lisboa",383.000 €,3 quartos,Área bruta 110 m²,"38,73938","-9,16342",São Domingos de Benfica, 
205,205,"Apartamento T2 em Estrela, Lisboa",1.180.000 €,2 quartos,Área bruta 111 m²,"38,7098217291","-9,1601263116",Estrela,Com elevador
206,206,"Apartamento T5+1 em Estrela, Lisboa",1.560.000 €,5 quartos,Área útil 261 m²,"38,70555","-9,16039",Estrela, 
207,207,"Apartamento T1 em Calçada da Picheleira, Beato, Lisboa",199.000 €,1 quarto,Área bruta 42 m²,"38,73757","-9,12431",Beato, 
208,208,"Apartamento T2 em Campolide, Lisboa",1.270.000 €,2 quartos,Área útil 135 m²,"38,7388","-9,16836",Campolide,"Piscina, Com elevador"
209,209,"Apartamento T3 Duplex em Calçada da Tapada, Alcântara, Lisboa",990.000 €,3 quartos,Área bruta 156 m²,"38,7058842","-9,1849423",Alcântara,"Último andar, Com elevador, Com garagem"
210,210,"Apartamento T3 em Santa Maria Maior, Lisboa",795.000 €,3 quartos,Área bruta 133 m²,"38,71064","-9,1353",Santa Maria Maior, 
211,211,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 34 m²,"38,75171","-9,2009",Benfica, 
212,212,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",399.000 €,1 quarto,Área bruta 49 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
213,213,"Apartamento T3 em Campolide, Lisboa",1.695.000 €,3 quartos,Área útil 172 m²,"38,7388","-9,16836",Campolide,Com elevador
214,214,"Apartamento T3 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,3 quartos,Área bruta 115 m²,"38,74657","-9,17989",São Domingos de Benfica, 
215,215,"Apartamento T3 em São Domingos de Benfica, Lisboa",568.400 €,3 quartos,Área bruta 137 m²,"38,7503832","-9,1878395",São Domingos de Benfica,"Com elevador, Com garagem"
216,216,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área bruta 48 m²,"38,74487","-9,17992",São Domingos de Benfica,"Com elevador, Com garagem"
217,217,"Apartamento T2 na Avenida António Augusto de Aguiar, Avenidas Novas, Lisboa",850.000 €,2 quartos,Área bruta 91 m²,"38,72869","-9,14937",Avenidas Novas,Com elevador
218,218,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",780.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
219,219,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",810.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
220,220,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",550.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
221,221,"Apartamento T4 em Arroios, Lisboa",375.000 €,4 quartos,Área bruta 90 m²,"38,7239477138","-9,134136906",Arroios, 
222,222,"Apartamento T4+1 Duplex em Santo António, Lisboa",1.250.000 €,4 quartos,Área bruta 245 m²,"38,7235445","-9,1436479",Santo António,"Último andar, Com elevador, Com garagem"
223,223,"Apartamento T1 em Campo de Ourique, Lisboa",372.000 €,1 quarto,Área bruta 52 m²,"38,719","-9,16547",Campo de Ourique,Com elevador
224,224,"Apartamento T2 em Campo de Ourique, Lisboa",275.000 €,2 quartos,Área bruta 65 m²,"38,7153546","-9,1706945",Campo de Ourique,Rés do chão
225,225,"Apartamento T2 em Arroios, Lisboa",1.195.000 €,2 quartos,Área bruta 135 m²,"38,7325284193","-9,1431106642",Arroios,"Piscina, Com elevador, Com garagem"
226,226,"Apartamento T1 em Santa Maria Maior, Lisboa",670.000 €,1 quarto,Área bruta 135 m²,"38,71064","-9,1353",Santa Maria Maior, 
227,227,"Apartamento T2 em Santo António, Lisboa",800.000 €,2 quartos,Área útil 118 m²,"38,7166631","-9,1549935",Santo António, 
228,228,"Apartamento T3 em Estrada do Paço do Lumiar, Carnide, Lisboa",1.400.000 €,3 quartos,Área bruta 177 m²,"38,77184","-9,17448",Carnide,"Piscina, Com elevador, Com garagem"
229,229,"Apartamento T2 em Estrela, Lisboa",925.000 €,2 quartos,Área bruta 160 m²,"38,7097704","-9,160889",Estrela,Com garagem
230,230,"Apartamento T2 em Campolide, Lisboa",690.000 €,2 quartos,Área bruta 108 m²,"38,7381153802","-9,1621423183",Campolide,Com garagem
231,231,"Apartamento T1 em São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área bruta 50 m²,"38,74487","-9,17992",São Domingos de Benfica,Com elevador
232,232,"Apartamento T1 em Largo do Rio Seco, Ajuda, Lisboa",299.000 €,1 quarto,Área bruta 83 m²,"38,7043980151","-9,1915756122",Ajuda,Rés do chão
233,233,"Apartamento T7 em Santa Maria Maior, Lisboa",1.250.000 €,7 quartos,Área bruta 250 m²,"38,710789","-9,1385962",Santa Maria Maior,Com elevador
234,234,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área bruta 48 m²,"38,74487","-9,17992",São Domingos de Benfica,Com elevador
235,235,"Moradia T3 em Belém, Lisboa",850.000 €,3 quartos,Área bruta 160 m²,"38,6978537519","-9,1977023951",Belém, 
236,236,"Apartamento T2+1 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,2 quartos,Área bruta 67 m²,"38,74445","-9,17845",São Domingos de Benfica, 
237,237,"Apartamento T5 em Calçada de Santo Amaro, Alcântara, Lisboa",3.000.000 €,5 quartos,Área bruta 352 m²,"38,70179","-9,18122",Alcântara,"De luxo, Com garagem"
238,238,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 34 m²,"38,75171","-9,2009",Benfica, 
239,239,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",530.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
240,240,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",745.000 €,2 quartos,Área bruta 142 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
241,241,"Apartamento T2 em Alcântara, Lisboa",310.000 €,2 quartos,Área bruta 58 m²,"38,7034734393","-9,1835831989",Alcântara, 
242,242,"Apartamento T2 em Penha de França, Lisboa",229.000 €,2 quartos,Área bruta 48 m²,"38,7283527","-9,1298246",Penha de França, 
243,243,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",780.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
244,244,"Apartamento T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 67 m²,"38,74657","-9,17989",São Domingos de Benfica,Rés do chão
245,245,"Moradia T3 Triplex em Benfica, Lisboa",470.000 €,3 quartos,Área bruta 94 m²,"38,74807","-9,20836",Benfica, 
246,246,"Apartamento T3 em Estrela, Lisboa",1.285.000 €,3 quartos,Área bruta 181 m²,"38,7044","-9,16629",Estrela,"Com elevador, Com garagem"
247,247,"Apartamento T3 em São Domingos de Benfica, Lisboa",850.000 €,3 quartos,Área útil 140 m²,"38,75574","-9,17085",São Domingos de Benfica,"Piscina, Com elevador"
248,248,"Apartamento T1 em Travessa dos Pescadores, Misericórdia, Lisboa",218.000 €,1 quarto,Área bruta 52 m²,"38,70913","-9,15278",Misericórdia, 
249,249,"Apartamento T1 na Rua Passos Manuel, Arroios, Lisboa",339.500 €,1 quarto,Área bruta 60 m²,"38,73121","-9,13677",Arroios,Com elevador
250,250,"Apartamento T2 na Rua Áurea, Santa Maria Maior, Lisboa",985.000 €,2 quartos,Área bruta 122 m²,"38,7106012","-9,1386489",Santa Maria Maior,Com elevador
251,251,"Apartamento T1 em Benfica, Lisboa",269.900 €,1 quarto,Área bruta 35 m²,"38,75171","-9,2009",Benfica, 
252,252,"Apartamento T2 na Rua Fernando Namora, Lumiar, Lisboa",570.000 €,2 quartos,Área bruta 105 m²,"38,76005","-9,17544",Lumiar,Com garagem
253,253,"Apartamento T1 em Beato, Lisboa",313.000 €,1 quarto,Área bruta 83 m²,"38,734047","-9,106066",Beato, 
254,254,"Apartamento T4 em Avenidas Novas, Lisboa",1.800.000 €,4 quartos,Área bruta 284 m²,"38,74422","-9,15983",Avenidas Novas,"Piscina, Com elevador, Com garagem"
255,255,"Apartamento T3 em Benfica, Lisboa",340.000 €,3 quartos,Área bruta 106 m²,"38,7545676242","-9,1969040908",Benfica, 
256,256,"Apartamento T1 na Rua do Jardim À Estrela, Estrela, Lisboa",689.000 €,1 quarto,Área bruta 85 m²,"38,7141936","-9,1632159",Estrela,"Com elevador, Com garagem"
257,257,"Apartamento T3 em Santa Clara, Lisboa",400.000 €,3 quartos,Área bruta 116 m²,"38,781386","-9,1600377",Santa Clara,"Com elevador, Com garagem"
258,258,"Apartamento T3 Duplex em Santo António, Lisboa",1.075.000 €,3 quartos,Área bruta 156 m²,"38,7208495","-9,1428263",Santo António,Com elevador
259,259,"Apartamento T4 na Rua Dom Jorge da Costa, Belém, Lisboa",2.600.000 €,4 quartos,Área bruta 282 m²,"38,710654","-9,207782",Belém,"De luxo, Vista para mar, Com elevador, Com garagem"
260,260,"Moradia T4 na Rua Antonino e Sá, Campolide, Lisboa",850.000 €,4 quartos,Área bruta 215 m²,"38,7382722","-9,1572045",Campolide,Piscina
261,261,"Apartamento T4 na Rua Dom Jorge da Costa, Belém, Lisboa",1.975.000 €,4 quartos,Área bruta 279 m²,"38,710654","-9,207782",Belém,"Vista para mar, Com elevador, Com garagem"
262,262,"Apartamento T4 em Avenidas Novas, Lisboa",1.408.000 €,4 quartos,Área bruta 172 m²,"38,74049","-9,150863",Avenidas Novas,Com elevador
263,263,"Apartamento T3 em Arroios, Lisboa",535.000 €,3 quartos,Área bruta 100 m²,"38,7193744427","-9,1333621856",Arroios, 
264,264,"Apartamento T2+2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",419.900 €,2 quartos,Área bruta 50 m²,"38,74677","-9,169",São Domingos de Benfica, 
265,265,"Apartamento T3 em Avenidas Novas, Lisboa",969.000 €,3 quartos,Área bruta 138 m²,"38,74049","-9,150863",Avenidas Novas,Com elevador
266,266,"Apartamento T2 em Ajuda, Lisboa",250.000 €,2 quartos,Área bruta 65 m²,"38,70978","-9,19379",Ajuda, 
267,267,"Apartamento T2 em Avenidas Novas, Lisboa",724.000 €,2 quartos,Área bruta 89 m²,"38,7372473412","-9,1591536999",Avenidas Novas,"Piscina, Com elevador"
268,268,"Apartamento T3 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,3 quartos,Área bruta 65 m²,"38,74445","-9,17845",São Domingos de Benfica, 
269,269,"Apartamento T3 em Avenidas Novas, Lisboa",1.237.000 €,3 quartos,Área bruta 142 m²,"38,74049","-9,150863",Avenidas Novas,Com elevador
270,270,"Apartamento T1 em Estrela, Lisboa",530.000 €,1 quarto,Área bruta 56 m²,"38,709107","-9,166792",Estrela,"Piscina, Último andar, Com elevador, Com garagem"
271,271,"Apartamento T2 em Arroios, Lisboa",300.000 €,2 quartos,Área bruta 80 m²,"38,7273500622","-9,1403086826",Arroios, 
272,272,"Apartamento T3 em Parque das Nações, Lisboa",2.200.000 €,3 quartos,Área bruta 172 m²,"38,7616174776","-9,0982584679",Parque das Nações,"De luxo, Com elevador, Com garagem"
273,273,"Apartamento T2+1 em Estrela, Lisboa",880.000 €,2 quartos,Área bruta 116 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
274,274,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área bruta 48 m²,"38,74487","-9,17992",São Domingos de Benfica,"Com elevador, Com garagem"
275,275,"Apartamento T3 em São Domingos de Benfica, Lisboa",1.150.000 €,3 quartos,Área bruta 174 m²,"38,7505433454","-9,1799737466",São Domingos de Benfica,"Com elevador, Com garagem"
276,276,"Apartamento T5 em Belém, Lisboa",1.150.000 €,5 quartos,Área bruta 250 m²,"38,710885","-9,21375",Belém, 
277,277,"Apartamento T1 em Estrela, Lisboa",420.000 €,1 quarto,Área bruta 60 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
278,278,"Apartamento T2 na Avenida João Crisóstomo, Avenidas Novas, Lisboa",856.700 €,2 quartos,Área bruta 115 m²,"38,73559","-9,15133",Avenidas Novas,"Com elevador, Com garagem"
279,279,"Apartamento T2 em São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,7177917","-9,1224923",São Vicente, 
280,280,"Apartamento T2 em Areeiro, Lisboa",366.000 €,2 quartos,Área bruta 75 m²,"38,74525","-9,13827",Areeiro, 
281,281,"Apartamento T1 em Estrela, Lisboa",550.000 €,1 quarto,Área bruta 56 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
282,282,"Apartamento T1 na Rua do Congo, Parque das Nações, Lisboa",410.000 €,1 quarto,Área bruta 90 m²,"38,7793220844","-9,0973183491",Parque das Nações,"Com elevador, Com garagem"
283,283,"Apartamento T3 na Rua Professor Simões Raposo, Lumiar, Lisboa",755.000 €,3 quartos,Área bruta 143 m²,"38,76175","-9,17334",Lumiar,"Com elevador, Com garagem"
284,284,"Apartamento T3 em Arroios, Lisboa",636.500 €,3 quartos,Área bruta 168 m²,"38,7199764","-9,136906",Arroios,Rés do chão
285,285,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",560.000 €,1 quarto,Área bruta 58 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
287,287,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",470.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
288,288,"Apartamento T1 em Alcântara, Lisboa",495.000 €,1 quarto,Área bruta 67 m²,"38,7022222","-9,1757009",Alcântara,"Com elevador, Com garagem"
289,289,"Apartamento T1 em Alcântara, Lisboa",495.000 €,1 quarto,Área bruta 73 m²,"38,7022222","-9,1757009",Alcântara,"Com elevador, Com garagem"
290,290,"Apartamento T1 em São Vicente, Lisboa",380.000 €,1 quarto,Área bruta 70 m²,"38,7193774","-9,1238389",São Vicente, 
291,291,"Apartamento T2 em Avenidas Novas, Lisboa",695.000 €,2 quartos,Área bruta 110 m²,"38,7372473412","-9,1591536999",Avenidas Novas,Com elevador
292,292,"Apartamento T2 em Avenidas Novas, Lisboa",772.000 €,2 quartos,Área bruta 111 m²,"38,7372473412","-9,1591536999",Avenidas Novas,"Piscina, Com elevador"
293,293,"Apartamento T2 em Praça da Armada, Estrela, Lisboa",385.000 €,2 quartos,Área bruta 64 m²,"38,7049487","-9,1707527",Estrela,Rés do chão
294,294,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",430.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
295,295,"Apartamento T1 em Estrela, Lisboa",470.000 €,1 quarto,Área bruta 56 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
296,296,"Apartamento T2 em Arroios, Lisboa",500.000 €,2 quartos,Área bruta 77 m²,"38,7247265981","-9,1335761547",Arroios,Piscina
297,297,"Apartamento T2 em Misericórdia, Lisboa",380.000 €,2 quartos,Área bruta 75 m²,"38,7104303","-9,1483667",Misericórdia, 
298,298,"Apartamento T2 na Rua dos Baldaques, Penha de França, Lisboa",349.000 €,2 quartos,Área bruta 63 m²,"38,73383","-9,12943",Penha de França, 
